first_serve_in,first_serve_points_won,best_first_serve,average_aces,ad_body_count,ad_t_count,ad_wide_count,deuce_body_count,deuce_t_count,deuce_wide_count,ad_body_won,ad_t_won,ad_wide_won,deuce_body_won,deuce_t_won,deuce_wide_won
76%,60%,['T'],2.0,7,7,9,5,11,8,28.6%,100.0%,55.6%,40.0%,63.6%,62.5%
