first_serve_in,first_serve_points_won,best_first_serve,average_aces,ad_body_count,ad_t_count,ad_wide_count,deuce_body_count,deuce_t_count,deuce_wide_count,ad_body_won,ad_t_won,ad_wide_won,deuce_body_won,deuce_t_won,deuce_wide_won
79%,63%,['T'],0.6,29,77,48,49,67,42,58.6%,64.9%,60.4%,55.1%,68.7%,66.7%
