Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Backhand,host,near,deuce,3.357152230969394,-481.0852963689553,146.12722003492013,332.65919181960066,host,3.357152230969394,-481.0852963689553,146.12722003492013,332.65919181960066,Down the Line,Down the Line,mid
first,Forehand,host,far,deuce,-176.28107502178122,489.56893044594125,7.721511373574313,-288.838380358556,host,176.28107502178122,-489.56893044594125,-7.721511373574313,288.838380358556,Middle,Middle,mid
first,Backhand,guest,near,deuce,30.837970253702355,-482.5804516620429,22.505298556418822,170.62630139973683,guest,30.837970253702355,-482.5804516620429,22.505298556418822,170.62630139973683,Middle,Middle,mid
first,Forehand,host,near,deuce,169.55279964995614,-478.69301727884283,-93.62388998245382,368.8955599298182,host,169.55279964995614,-478.69301727884283,-93.62388998245382,368.8955599298182,Cross Court,Cross Court,mid
first,Forehand,host,near,deuce,148.62031933500634,-449.68661417299603,-26.850596019233723,173.05371828512497,host,148.62031933500634,-449.68661417299603,-26.850596019233723,173.05371828512497,Middle,Middle,inside
first,Backhand,host,far,deuce,-50.01359908133899,480.5978838580194,5.322954943129359,-262.49686132969816,host,50.01359908133899,-480.5978838580194,-5.322954943129359,262.49686132969816,Middle,Middle,mid
first,Backhand,guest,near,deuce,47.62131999122649,-511.88587051592106,26.539331802261003,272.25284339443505,guest,47.62131999122649,-511.88587051592106,26.539331802261003,272.25284339443505,Middle,Middle,mid
first,Backhand,host,far,deuce,-53.3403597987476,487.17665135582877,88.2517880576972,-406.02086067345607,host,53.3403597987476,-487.17665135582877,-88.2517880576972,406.02086067345607,Cross Court,Cross Court,mid
first,Forehand,guest,far,deuce,-183.45791229211872,445.31176727886003,76.32820975499119,-217.86072287827764,guest,183.45791229211872,-445.31176727886003,-76.32820975499119,217.86072287827764,Cross Court,Cross Court,inside
first,Forehand,host,far,deuce,-134.1171369203157,423.78125546784753,47.913560804874635,-235.36003390189066,host,134.1171369203157,-423.78125546784753,-47.913560804874635,235.36003390189066,Middle,Middle,inside
first,Backhand,guest,near,deuce,20.054035433060506,-475.7026684162022,-85.51586286084822,250.98953958867173,guest,20.054035433060506,-475.7026684162022,-85.51586286084822,250.98953958867173,Cross Court,Cross Court,mid
first,Forehand,host,near,deuce,119.01588473309687,-406.3265748029397,48.14459755028134,232.18216863505066,host,119.01588473309687,-406.3265748029397,48.14459755028134,232.18216863505066,Middle,Middle,inside
first,Backhand,guest,near,deuce,3.8547462817127944,-431.1464512246242,-8.104965004370266,174.3705435257191,guest,3.8547462817127944,-431.1464512246242,-8.104965004370266,174.3705435257191,Middle,Middle,inside
first,Backhand,guest,far,deuce,-76.62768482060783,453.68474409425374,41.72440944879734,-288.996500437296,guest,76.62768482060783,-453.68474409425374,-41.72440944879734,288.996500437296,Middle,Middle,inside
first,Forehand,host,far,deuce,-149.89125109353586,410.62372047222874,-11.709076990370155,-114.10022965873371,host,149.89125109353586,-410.62372047222874,11.709076990370155,114.10022965873371,Middle,Middle,inside
first,Backhand,host,near,deuce,59.059399606268705,-484.67371500412406,-136.25981517928219,314.4781769464692,host,59.059399606268705,-484.67371500412406,-136.25981517928219,314.4781769464692,Cross Court,Cross Court,mid
first,Backhand,guest,near,deuce,79.24422572174383,-493.9437773400773,-99.7281441381812,432.53554243197254,guest,79.24422572174383,-493.9437773400773,-99.7281441381812,432.53554243197254,Cross Court,Cross Court,mid
first,Forehand,guest,near,deuce,154.90007108478437,-479.29108705137094,72.85963473312071,372.74843066472437,guest,154.90007108478437,-479.29108705137094,72.85963473312071,372.74843066472437,Down the Line,Down the Line,mid
first,Backhand,host,near,deuce,72.66549650039991,-471.21712598400853,-153.19251968496025,244.29257436557813,host,72.66549650039991,-471.21712598400853,-153.19251968496025,244.29257436557813,Cross Court,Cross Court,mid
first,Backhand,host,near,deuce,68.1425579614696,-463.7412729656397,-30.57860892386872,233.4865923008417,host,68.1425579614696,-463.7412729656397,-30.57860892386872,233.4865923008417,Middle,Middle,mid
first,Forehand,host,far,deuce,-174.93538932624386,508.1090933943131,-18.85647965878291,-294.54731517920044,host,174.93538932624386,-508.1090933943131,18.85647965878291,294.54731517920044,Middle,Middle,mid
first,Forehand,host,near,deuce,84.40259186347345,-477.49687773378656,-81.45139982497979,265.1278324583057,host,84.40259186347345,-477.49687773378656,-81.45139982497979,265.1278324583057,Cross Court,Cross Court,mid
first,Forehand,guest,near,deuce,148.39605752398282,-483.77659120709916,32.219367891496915,299.17034667526104,guest,148.39605752398282,-483.77659120709916,32.219367891496915,299.17034667526104,Middle,Middle,mid
first,Forehand,Net,far,deuce,-215.90318788265313,459.06737204700687,-113.25944881883913,216.17196522298542,guest,215.90318788265313,-459.06737204700687,113.25944881883913,0.0,Down the Line,Down the Line,mid
first,Backhand,guest,far,deuce,-57.56420603671567,446.50790682391624,92.62636701657507,-126.08979658786137,guest,57.56420603671567,-446.50790682391624,-92.62636701657507,126.08979658786137,Cross Court,Cross Court,inside
first,Backhand,host,near,deuce,95.9154254155235,-416.79277668394917,-57.20681867888558,228.94972112849064,host,95.9154254155235,-416.79277668394917,-57.20681867888558,228.94972112849064,Cross Court,Cross Court,inside
first,Backhand,host,near,deuce,121.03435586170475,-450.58373797002093,-13.53007983376379,396.443514872936,host,121.03435586170475,-450.58373797002093,-13.53007983376379,396.443514872936,Middle,Middle,inside
first,Forehand,guest,near,deuce,156.5447725283531,-465.8344980312554,-56.326306867862414,396.18847878369735,guest,156.5447725283531,-465.8344980312554,-56.326306867862414,396.18847878369735,Cross Court,Cross Court,mid
first,Forehand,host,near,deuce,176.87914479430933,-406.3265748029397,-127.2860126858485,330.7462871826812,host,176.87914479430933,-406.3265748029397,-127.2860126858485,330.7462871826812,Cross Court,Cross Court,inside
first,Backhand,guest,far,deuce,-39.622112860871916,457.2731627294225,-80.57685914256555,-245.1613353017106,guest,39.622112860871916,-457.2731627294225,80.57685914256555,245.1613353017106,Down the Line,Down the Line,mid
first,Forehand,host,far,deuce,-185.10261373568738,441.1252788711631,-109.44986876634766,-194.30504155720496,host,185.10261373568738,-441.1252788711631,109.44986876634766,194.30504155720496,Down the Line,Down the Line,inside
first,Backhand,Net,far,deuce,-39.36045494311177,462.6557906821756,-145.25620078732655,206.00764982491552,guest,39.36045494311177,-462.6557906821756,145.25620078732655,0.0,Down the Line,Down the Line,mid
first,Forehand,Out,near,deuce,198.85818022736885,-385.9922025369835,1.9170002187216695,459.58666885365585,guest,198.85818022736885,-385.9922025369835,1.9170002187216695,459.58666885365585,Middle,Middle,inside
first,Backhand,host,near,deuce,118.04400699906414,-461.3489938755272,-46.70237860889976,317.9014326332566,host,118.04400699906414,-461.3489938755272,-46.70237860889976,317.9014326332566,Middle,Middle,mid
first,Forehand,host,far,deuce,-92.99986876635616,418.3986275150944,18.18813429570364,-340.4281660103228,host,92.99986876635616,-418.3986275150944,-18.18813429570364,340.4281660103228,Middle,Middle,inside
first,Forehand,host,near,deuce,74.49706364825548,-450.58373797002093,17.456824146972608,162.5797462816308,host,74.49706364825548,-450.58373797002093,17.456824146972608,162.5797462816308,Middle,Middle,inside
first,Forehand,host,near,deuce,202.89516076105002,-410.5130632106366,56.67711067363652,183.48007436560954,host,202.89516076105002,-410.5130632106366,56.67711067363652,183.48007436560954,Down the Line,Down the Line,inside
first,Forehand,guest,near,deuce,176.1315288713001,-406.9246445754678,33.785717410306255,381.58746172333747,guest,176.1315288713001,-406.9246445754678,33.785717410306255,381.58746172333747,Middle,Middle,inside
first,Forehand,host,near,deuce,137.70555555548444,-458.6576607609179,-111.79380468060717,284.87649825007156,host,137.70555555548444,-458.6576607609179,-111.79380468060717,284.87649825007156,Cross Court,Cross Court,mid
first,Backhand,guest,near,deuce,38.2764654418,-503.5128937005273,-27.04492563428174,263.0851323270732,guest,38.2764654418,-503.5128937005273,-27.04492563428174,263.0851323270732,Middle,Middle,mid
first,Forehand,host,near,deuce,122.9033573927624,-450.58373797002093,-50.141136264191076,245.6443460191207,host,122.9033573927624,-450.58373797002093,-50.141136264191076,245.6443460191207,Middle,Middle,inside
first,Backhand,guest,near,deuce,72.85236220468677,-510.6897309708648,-4.623720472438556,257.7819280401118,guest,72.85236220468677,-510.6897309708648,-4.623720472438556,257.7819280401118,Middle,Middle,mid
first,Backhand,host,far,deuce,-81.1132272528015,487.17665135582877,-100.95348862636953,-263.348321303451,host,81.1132272528015,-487.17665135582877,100.95348862636953,263.348321303451,Down the Line,Down the Line,mid
first,Backhand,host,far,deuce,-91.28041338577961,486.57858158330066,64.31265310582855,-220.15489938746282,host,91.28041338577961,-486.57858158330066,-64.31265310582855,220.15489938746282,Cross Court,Cross Court,mid
first,Backhand,guest,near,deuce,74.8708716097601,-437.1271489499054,41.22115048116856,361.83818350812453,guest,74.8708716097601,-437.1271489499054,41.22115048116856,361.83818350812453,Middle,Middle,inside
first,Forehand,guest,near,deuce,152.9563538931843,-458.3586450128866,-17.28546041118967,324.9278816708733,guest,152.9563538931843,-458.3586450128866,-17.28546041118967,324.9278816708733,Middle,Middle,mid
first,Backhand,guest,far,deuce,-77.07624671912029,468.03841863492875,105.23608923879078,-354.24535761136553,guest,77.07624671912029,-468.03841863492875,-105.23608923879078,354.24535761136553,Cross Court,Cross Court,mid
first,Backhand,guest,near,deuce,96.28923337702813,-461.0499398510304,-76.75717410319743,303.9234416008929,guest,96.28923337702813,-461.0499398510304,-76.75717410319743,303.9234416008929,Cross Court,Cross Court,mid
first,Forehand,guest,far,deuce,-169.25374562545937,518.8743492998194,-7.031042213469683,-183.04035433061412,guest,169.25374562545937,-518.8743492998194,7.031042213469683,183.04035433061412,Middle,Middle,deep
first,Forehand,guest,far,deuce,-153.55442366571245,496.74576771627875,-45.77761920382587,-201.64742454057824,guest,153.55442366571245,-496.74576771627875,45.77761920382587,201.64742454057824,Middle,Middle,mid
first,Forehand,host,near,deuce,84.25308398945779,-462.24607939608666,-44.725360892365345,170.3623851705156,host,84.25308398945779,-462.24607939608666,-44.725360892365345,170.3623851705156,Middle,Middle,mid
first,Forehand,Net,near,deuce,162.07055446185853,-457.902274715424,118.46003390195105,-513.2252405946605,guest,162.07055446185853,-457.902274715424,118.46003390195105,0.0,Down the Line,Down the Line,mid
first,Backhand,host,near,deuce,52.863090551153796,-447.35948162706546,-71.52994860013803,346.23753827628656,host,52.863090551153796,-447.35948162706546,-71.52994860013803,346.23753827628656,Cross Court,Cross Court,inside
first,Backhand,host,far,deuce,-91.42245734903413,502.87490157454334,128.08235454936514,-127.32034667534981,host,91.42245734903413,-502.87490157454334,-128.08235454936514,127.32034667534981,Cross Court,Cross Court,mid
first,Forehand,host,far,deuce,-204.68611657907186,553.7376257652433,-20.8538987313978,-328.3689359140911,host,204.68611657907186,-553.7376257652433,20.8538987313978,328.3689359140911,Middle,Middle,deep
first,Forehand,host,near,deuce,203.45227471555546,-458.8624398510315,-110.96236329828038,454.71472550282715,host,203.45227471555546,-458.8624398510315,-110.96236329828038,454.71472550282715,Cross Court,Cross Court,mid
first,Backhand,host,near,deuce,76.56632764650463,-436.95191929111286,-12.819592082233099,304.9269356953805,host,76.56632764650463,-436.95191929111286,-12.819592082233099,304.9269356953805,Middle,Middle,inside
first,Forehand,guest,far,deuce,-178.35611876631205,522.4263287398876,54.97541557302497,-201.96791338572245,guest,178.35611876631205,-522.4263287398876,-54.97541557302497,201.96791338572245,Cross Court,Cross Court,deep
first,Forehand,guest,far,deuce,-158.2097222221405,521.1617891510869,93.97549759400219,-337.3222604985134,guest,158.2097222221405,-521.1617891510869,-93.97549759400219,337.3222604985134,Cross Court,Cross Court,deep
first,Backhand,guest,near,deuce,101.23719378822416,-457.0759623794664,-24.324043088351388,230.30405730521784,guest,101.23719378822416,-457.0759623794664,-24.324043088351388,230.30405730521784,Middle,Middle,mid
first,Forehand,guest,near,deuce,155.5391732282661,-468.6767552491017,43.132715441797494,287.7551181100875,guest,155.5391732282661,-468.6767552491017,43.132715441797494,287.7551181100875,Middle,Middle,mid
first,Backhand,guest,near,deuce,85.80909886259784,-462.5035269026482,73.50130139978705,370.93466207329925,guest,85.80909886259784,-462.5035269026482,73.50130139978705,370.93466207329925,Down the Line,Down the Line,mid
first,Backhand,host,far,deuce,-74.21423884510602,485.87551946606567,-66.81260389322883,-156.33168744523857,host,74.21423884510602,-485.87551946606567,66.81260389322883,156.33168744523857,Down the Line,Down the Line,mid
first,Forehand,host,near,deuce,149.75743657035133,-496.69765419921845,-33.54036526682432,297.17197069101,host,149.75743657035133,-496.69765419921845,-33.54036526682432,297.17197069101,Middle,Middle,mid
