Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Backhand,host,far,ad,198.0386811022599,490.3928696410415,46.698168197701165,-329.5337653104159,host,-198.0386811022599,-490.3928696410415,-46.698168197701165,329.5337653104159,Middle,Middle,mid
first,Forehand,guest,far,ad,93.80907152226125,521.4383366139037,-88.3838418634714,-414.73499562533254,guest,-93.80907152226125,-521.4383366139037,88.3838418634714,414.73499562533254,Cross Court,Cross Court,deep
first,Backhand,guest,far,ad,168.8333934819775,493.2781878825098,39.33534558178195,-173.0071358266823,guest,-168.8333934819775,-493.2781878825098,-39.33534558178195,173.0071358266823,Middle,Middle,mid
first,Backhand,guest,far,ad,195.96463254583054,532.0778926068992,-86.04220253713841,-197.36662292203278,guest,-195.96463254583054,-532.0778926068992,86.04220253713841,197.36662292203278,Cross Court,Cross Court,deep
first,Backhand,Out,far,ad,153.94855643036666,481.0369531931023,249.06829068228603,-390.29486001729623,guest,-153.94855643036666,-481.0369531931023,-249.06829068228603,390.29486001729623,Down the Line,Down the Line,mid
first,Forehand,guest,far,ad,70.52147856514293,534.147118328683,-60.752252843363195,-242.12367672778393,guest,-70.52147856514293,-534.147118328683,60.752252843363195,242.12367672778393,Cross Court,Cross Court,deep
first,Forehand,host,far,ad,89.81936242340068,554.2085028431082,5.989539588798306,-404.4083880137893,host,-89.81936242340068,-554.2085028431082,-5.989539588798306,404.4083880137893,Middle,Middle,deep
first,Backhand,host,far,ad,170.42175196841592,487.3623687661525,60.69525918632035,-346.75802165336415,host,-170.42175196841592,-487.3623687661525,-60.69525918632035,346.75802165336415,Down the Line,Down the Line,mid
first,Forehand,Net,far,ad,111.97864173222561,492.72053805748817,-85.85376749776842,6.3714621609765745,guest,-111.97864173222561,-492.72053805748817,85.85376749776842,0.0,Cross Court,Cross Court,mid
first,Forehand,host,near,ad,-58.834066054212826,-486.3227416882877,58.65753499559524,245.80782480302258,host,-58.834066054212826,-486.3227416882877,58.65753499559524,245.80782480302258,Cross Court,Cross Court,mid
first,Backhand,guest,far,ad,170.19442804015705,481.70261920360065,-59.39431867888445,-175.54819553796705,guest,-170.19442804015705,-481.70261920360065,59.39431867888445,175.54819553796705,Cross Court,Cross Court,mid
first,Forehand,host,far,ad,31.589490376186657,529.3067530618439,9.123042432191262,-156.38159995617468,host,-31.589490376186657,-529.3067530618439,-9.123042432191262,156.38159995617468,Middle,Middle,deep
