Player,Year,Hometown,UTR,Singles_Record,Doubles_Record,Profile_URL,UTR_URL
Geoff Young,N/A,"men's tennisapril 13, 2023boilers close home schedule with michigan teamsthe purdue men's tennis teams closes out their 2023 home schedule with matches against no. 69 michigan state and no. 6 michigan.",13.64,0-0,0-0,https://purduesports.com/sports/mens-tennis/roster/season/2025-26/staff/geoff-young,https://app.utrsports.net/profiles/107296
