School,Player,Player_ID,Year_In_School,Hometown,Profile_URL
michigan_state,Taym Alazmeh,16356,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/taym-alazmeh/16356
michigan_state,Ozan Baris,16357,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/ozan-baris/16357
michigan_state,Matthew Forbes,16358,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/matthew-forbes/16358
michigan_state,Vuk Radjenovic,16359,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/vuk-radjenovic/16359
michigan_state,Danial Rakhmatullayev,16360,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/danial-rakhmatullayev/16360
michigan_state,David Saye,16361,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/david-saye/16361
michigan_state,Mitchell Sheldon,16362,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/mitchell-sheldon/16362
michigan_state,Aristotelis Thanos,16363,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/aristotelis-thanos/16363
michigan_state,Nolan W,16869,N/A,N/A,https://msuspartans.com/sports/mens-tennis/roster/nolan-w/16869
