Player,Year,Hometown,UTR,Singles_Record,Doubles_Record,Profile_URL,UTR_URL,Overall_Record,Conference_Record
Edouard Aubert,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/edouard-aubert/14677,https://app.utrsports.net/profiles/1083911,0-1,0-1
Collin Beduhn,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/collin-beduhn/14678,https://app.utrsports.net/profiles/3073832,0-0,0-0
Matthew Fullerton,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/matthew-fullerton/14679,https://app.utrsports.net/profiles/2530689,0-1,0-1
Ferdinand Kloesters,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/ferdinand-kloesters/14680,https://app.utrsports.net/profiles/290224,0-1,0-1
Sachiv Kumar,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/sachiv-kumar/14681,https://app.utrsports.net/profiles/363150,0-0,0-0
Patrik Meszaros,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/patrik-meszaros/14682,https://app.utrsports.net/profiles/4803674,0-1,0-1
Michael Minasyan,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/michael-minasyan/14683,https://app.utrsports.net/profiles/263819,0-1,0-1
Oliver Olsson,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/oliver-olsson/14684,https://app.utrsports.net/profiles/4707790,0-0,0-0
Tomas Zlatohlavek,,,,0-0,0-0,https://uwbadgers.com/sports/mens-tennis/roster/tomas-zlatohlavek/14685,https://app.utrsports.net/profiles/3306503,0-0,0-0
